claim_id,claim_date,sale_id,repair_status
CL-35040,3/10/2023,OID-475603,Warranty Void
CL-35041,9/8/2023,OID-497086,Paid Repaired
CL-35042,11/4/2023,OID-515361,Warranty Void
CL-35046,6/15/2023,OID-364232,Warranty Void
CL-35052,10/12/2023,OID-387412,Warranty Void
CL-35053,6/9/2023,OID-388205,Warranty Void
CL-35054,8/24/2023,OID-388237,Warranty Void
CL-35062,11/8/2023,OID-451582,Warranty Void
CL-35063,6/6/2023,OID-451923,Warranty Void
CL-35064,10/8/2023,OID-455050,Paid Repaired
CL-35065,12/21/2023,OID-516616,Paid Repaired
CL-35066,2/17/2023,OID-518782,Warranty Void
CL-35069,6/16/2023,OID-364141,Free Replaced
CL-35070,6/16/2023,OID-364200,Warranty Void
CL-35071,6/16/2023,OID-364205,Warranty Void
CL-35072,6/16/2023,OID-364238,Warranty Void
CL-35073,6/16/2023,OID-364242,Warranty Void
CL-35079,12/2/2023,OID-387286,Warranty Void
CL-35080,9/3/2023,OID-387289,Warranty Void
CL-35081,10/9/2023,OID-387563,Warranty Void
CL-35082,6/3/2023,OID-387668,Warranty Void
CL-35083,6/2/2023,OID-387816,Warranty Void
CL-35084,5/14/2023,OID-388180,Warranty Void
CL-35086,1/27/2024,OID-452110,Paid Repaired
CL-35087,5/8/2023,OID-453653,Warranty Void
CL-35088,1/28/2024,OID-451322,Paid Repaired
CL-35089,8/14/2023,OID-451997,Warranty Void
CL-35090,8/24/2023,OID-472612,Warranty Void
CL-35091,8/9/2023,OID-493283,Warranty Void
CL-35092,5/24/2023,OID-497340,Warranty Void
CL-35095,6/17/2023,OID-364139,Free Replaced
CL-35096,6/17/2023,OID-364172,Warranty Void
CL-35097,6/17/2023,OID-364209,Warranty Void
CL-35100,7/19/2023,OID-387130,Warranty Void
CL-35101,11/19/2023,OID-387500,Paid Repaired
CL-35102,7/14/2023,OID-388049,Warranty Void
CL-35103,6/24/2023,OID-388199,Warranty Void
CL-35104,7/27/2023,OID-388271,Warranty Void
CL-35108,10/13/2023,OID-493810,Warranty Void
CL-35109,6/18/2023,OID-364143,Free Replaced
CL-35112,6/18/2023,OID-375553,Warranty Void
CL-35113,6/18/2023,OID-375592,Warranty Void
CL-35116,10/26/2023,OID-387192,Warranty Void
CL-35117,10/1/2023,OID-387248,Warranty Void
CL-35118,10/28/2023,OID-387325,Warranty Void
CL-35119,5/8/2023,OID-387886,Warranty Void
CL-35124,6/25/2023,OID-453847,Warranty Void
CL-35125,7/7/2023,OID-473362,Warranty Void
CL-35126,1/2/2024,OID-474188,Paid Repaired
CL-35127,9/1/2023,OID-474903,Warranty Void
CL-35130,6/19/2023,OID-364157,Free Replaced
CL-35131,6/19/2023,OID-375526,Free Replaced
CL-35132,10/29/2023,OID-387508,Warranty Void
CL-35133,1/26/2024,OID-387634,Paid Repaired
CL-35134,4/24/2023,OID-387743,Warranty Void
CL-35135,7/8/2023,OID-387763,Warranty Void
CL-35136,8/20/2023,OID-388083,Warranty Void
CL-35137,8/25/2023,OID-388221,Warranty Void
CL-35138,8/20/2023,OID-452522,Warranty Void
CL-35139,9/30/2023,OID-453435,Warranty Void
CL-35140,9/19/2023,OID-456176,Paid Repaired
CL-35141,10/29/2023,OID-472389,Warranty Void
CL-35142,9/23/2023,OID-472759,Warranty Void
CL-35143,7/5/2023,OID-472910,Warranty Void
CL-35144,4/5/2023,OID-497439,Warranty Void
CL-35145,5/26/2023,OID-516577,Warranty Void
CL-35147,6/20/2023,OID-364118,Free Replaced
CL-35148,6/20/2023,OID-364151,Warranty Void
CL-35149,6/20/2023,OID-364173,Warranty Void
CL-35150,6/20/2023,OID-364196,Warranty Void
CL-35153,6/20/2023,OID-375509,Free Replaced
CL-35155,1/25/2024,OID-387326,Paid Repaired
CL-35156,9/5/2023,OID-387691,Warranty Void
CL-35158,8/18/2023,OID-388108,Warranty Void
CL-35159,4/13/2023,OID-388144,Warranty Void
CL-35166,10/15/2023,OID-453312,Paid Repaired
CL-35167,7/3/2023,OID-453255,Warranty Void
CL-35168,4/25/2023,OID-453814,Warranty Void
CL-35169,11/21/2023,OID-454217,Paid Repaired
CL-35170,6/15/2023,OID-454472,Warranty Void
CL-35171,7/29/2023,OID-496673,Warranty Void
CL-35172,12/28/2023,OID-514566,Paid Repaired
CL-35173,3/2/2023,OID-519208,Warranty Void
CL-35177,6/21/2023,OID-375475,Free Replaced
CL-35178,6/21/2023,OID-375483,Free Replaced
CL-35179,6/21/2023,OID-375516,Free Replaced
CL-35180,6/21/2023,OID-375531,Warranty Void
CL-35182,10/7/2023,OID-387211,Warranty Void
CL-35183,1/19/2024,OID-387638,Paid Repaired
CL-35190,1/4/2024,OID-473335,Paid Repaired
CL-35191,12/22/2023,OID-516183,Paid Repaired
CL-35195,8/10/2023,OID-387060,Warranty Void
CL-35196,5/15/2023,OID-387894,Warranty Void
CL-35199,3/31/2023,OID-388203,Warranty Void
CL-35205,11/17/2023,OID-451978,Warranty Void
CL-35206,8/21/2023,OID-493481,Warranty Void
CL-35209,6/23/2023,OID-364099,Free Replaced
CL-35211,7/26/2023,OID-387115,Warranty Void
CL-35212,7/3/2023,OID-387141,Warranty Void
CL-35213,2/28/2024,OID-387159,Paid Repaired
CL-35214,7/23/2023,OID-387580,Warranty Void
CL-35216,9/12/2023,OID-388147,Warranty Void
CL-35220,7/17/2023,OID-455054,Warranty Void
CL-35221,5/6/2023,OID-473755,Warranty Void
CL-35222,4/16/2023,OID-475448,Warranty Void
CL-35223,6/22/2023,OID-518215,Warranty Void
CL-35229,1/24/2024,OID-387098,Paid Repaired
CL-35230,12/9/2023,OID-387309,Paid Repaired
CL-35231,7/24/2023,OID-387379,Warranty Void
CL-35232,9/13/2023,OID-387429,Warranty Void
CL-35233,12/7/2023,OID-387609,Paid Repaired
CL-35234,5/7/2023,OID-387641,Warranty Void
CL-35236,4/4/2023,OID-388304,Warranty Void
CL-35238,10/25/2023,OID-450902,Warranty Void
CL-35239,10/9/2023,OID-452809,Warranty Void
CL-35240,9/22/2023,OID-492969,Warranty Void
CL-35241,8/16/2023,OID-493637,Warranty Void
CL-35242,1/10/2024,OID-514471,Paid Repaired
CL-35245,12/28/2023,OID-387081,Paid Repaired
CL-35246,9/15/2023,OID-387772,Warranty Void
CL-35247,9/30/2023,OID-388127,Paid Repaired
CL-35248,6/18/2023,OID-388209,Warranty Void
CL-35255,5/21/2023,OID-452010,Warranty Void
CL-35256,11/11/2023,OID-452745,Paid Repaired
CL-35257,4/4/2023,OID-454631,Warranty Void
CL-35258,9/29/2023,OID-471809,Warranty Void
CL-35259,6/30/2023,OID-514136,Warranty Void
CL-35264,6/20/2023,OID-387153,Warranty Void
CL-35265,2/7/2024,OID-387220,Paid Repaired
CL-35266,9/26/2023,OID-388105,Paid Repaired
CL-35271,6/27/2023,OID-451483,Warranty Void
CL-35272,11/16/2023,OID-454104,Paid Repaired
CL-35273,7/23/2023,OID-454686,Warranty Void
CL-35274,6/13/2023,OID-497602,Warranty Void
CL-35276,6/27/2023,OID-375503,Warranty Void
CL-35278,9/25/2023,OID-387138,Warranty Void
CL-35279,12/23/2023,OID-387185,Paid Repaired
CL-35280,8/20/2023,OID-387287,Warranty Void
CL-35281,11/1/2023,OID-387617,Warranty Void
CL-35282,5/14/2023,OID-387975,Warranty Void
CL-35287,4/27/2023,OID-519262,Warranty Void
CL-35290,6/28/2023,OID-375486,Warranty Void
CL-35291,6/28/2023,OID-375490,Warranty Void
CL-35293,9/10/2023,OID-387463,Warranty Void
CL-35294,10/14/2023,OID-387615,Warranty Void
CL-35295,9/20/2023,OID-387714,Warranty Void
CL-35297,9/9/2023,OID-388067,Warranty Void
CL-35298,11/28/2023,OID-388254,Paid Repaired
CL-35303,10/10/2023,OID-453070,Warranty Void
CL-35304,9/19/2023,OID-494968,Warranty Void
CL-35305,11/18/2023,OID-514623,Warranty Void
CL-35310,2/28/2024,OID-387054,Paid Repaired
CL-35311,8/5/2023,OID-387505,Warranty Void
CL-35312,1/21/2024,OID-387544,Paid Repaired
CL-35313,7/23/2023,OID-387734,Warranty Void
CL-35314,9/27/2023,OID-387809,Warranty Void
CL-35315,10/13/2023,OID-388169,Paid Repaired
CL-35320,8/22/2023,OID-496620,Warranty Void
CL-35329,9/21/2023,OID-387034,Warranty Void
CL-35330,7/1/2023,OID-387667,Warranty Void
CL-35331,4/16/2023,OID-387795,Warranty Void
CL-35337,7/18/2023,OID-454955,Warranty Void
CL-35338,1/7/2024,OID-493673,Paid Repaired
CL-35339,4/28/2023,OID-518698,Warranty Void
CL-35343,1/21/2024,OID-387162,Paid Repaired
CL-35344,7/19/2023,OID-387420,Warranty Void
CL-35345,11/4/2023,OID-387784,Paid Repaired
CL-35349,10/3/2023,OID-452498,Warranty Void
CL-35350,9/29/2023,OID-472717,Warranty Void
CL-35351,11/14/2023,OID-474459,Paid Repaired
CL-35352,7/30/2023,OID-473006,Warranty Void
CL-35353,3/21/2023,OID-517135,Warranty Void
CL-35358,9/24/2023,OID-387128,Warranty Void
CL-35359,2/5/2024,OID-387215,Paid Repaired
CL-35360,11/18/2023,OID-387468,Paid Repaired
CL-35361,10/3/2023,OID-387585,Warranty Void
CL-35362,11/28/2023,OID-387629,Paid Repaired
CL-35363,9/18/2023,OID-387729,Warranty Void
CL-35364,12/10/2023,OID-387946,Paid Repaired
CL-35366,5/3/2023,OID-388283,Warranty Void
CL-35372,8/24/2023,OID-454225,Warranty Void
CL-35373,9/11/2023,OID-497085,Paid Repaired
CL-35380,11/25/2023,OID-387601,Paid Repaired
CL-35381,5/23/2023,OID-387694,Warranty Void
CL-35382,7/21/2023,OID-387845,Warranty Void
CL-35385,3/27/2023,OID-455888,Warranty Void
CL-35386,3/23/2023,OID-455819,Warranty Void
CL-35387,6/17/2023,OID-475086,Warranty Void
CL-35388,6/22/2023,OID-497183,Warranty Void
CL-35394,5/4/2023,OID-388032,Warranty Void
CL-35396,5/25/2023,OID-388183,Warranty Void
CL-35398,7/31/2023,OID-515299,Warranty Void
CL-35399,9/26/2023,OID-516161,Warranty Void
CL-35400,7/19/2023,OID-516275,Warranty Void
CL-35406,10/15/2023,OID-387023,Warranty Void
CL-35407,1/21/2024,OID-387041,Paid Repaired
CL-35408,1/13/2024,OID-387069,Paid Repaired
CL-35409,10/31/2023,OID-387139,Warranty Void
CL-35410,7/30/2023,OID-387186,Warranty Void
CL-35411,11/4/2023,OID-387486,Warranty Void
CL-35412,12/30/2023,OID-387726,Paid Repaired
CL-35413,5/27/2023,OID-387958,Warranty Void
CL-35423,7/7/2023,OID-453304,Warranty Void
CL-35424,9/25/2023,OID-472072,Warranty Void
CL-35425,12/17/2023,OID-494333,Paid Repaired
CL-35426,9/12/2023,OID-495245,Warranty Void
CL-35427,5/9/2023,OID-515621,Warranty Void
CL-35431,9/7/2023,OID-387111,Warranty Void
CL-35432,6/9/2023,OID-387455,Warranty Void
CL-35433,6/15/2023,OID-387535,Warranty Void
CL-35434,5/28/2023,OID-387569,Warranty Void
CL-35435,5/23/2023,OID-387859,Warranty Void
CL-35436,11/9/2023,OID-387967,Paid Repaired
CL-35439,11/8/2023,OID-388046,Paid Repaired
CL-35444,7/20/2023,OID-454731,Warranty Void
CL-35445,5/3/2023,OID-456020,Warranty Void
CL-35446,8/5/2023,OID-477026,Paid Repaired
CL-35447,11/8/2023,OID-493185,Warranty Void
CL-35448,9/27/2023,OID-495244,Warranty Void
CL-35449,3/16/2023,OID-496503,Warranty Void
CL-35450,4/10/2023,OID-516619,Warranty Void
CL-35452,2/23/2024,OID-387266,Paid Repaired
CL-35453,9/3/2023,OID-387451,Warranty Void
CL-35454,11/13/2023,OID-388102,Paid Repaired
CL-35458,3/25/2023,OID-455775,Warranty Void
CL-35459,3/17/2023,OID-454951,Warranty Void
CL-35460,8/10/2023,OID-476019,Warranty Void
CL-35461,5/29/2023,OID-497413,Warranty Void
CL-35462,9/20/2023,OID-515642,Warranty Void
CL-35466,11/21/2023,OID-387101,Warranty Void
CL-35467,1/1/2024,OID-387281,Paid Repaired
CL-35468,10/9/2023,OID-387302,Warranty Void
CL-35469,8/27/2023,OID-387360,Warranty Void
CL-35470,11/21/2023,OID-387556,Paid Repaired
CL-35471,7/17/2023,OID-387957,Warranty Void
CL-35472,4/1/2023,OID-387981,Warranty Void
CL-35473,3/22/2023,OID-388130,Warranty Void
CL-35474,4/22/2023,OID-388295,Warranty Void
CL-35479,10/13/2023,OID-455511,Paid Repaired
CL-35480,9/23/2023,OID-455649,Paid Repaired
CL-35481,6/1/2023,OID-451779,Warranty Void
CL-35482,7/30/2023,OID-453571,Warranty Void
CL-35483,8/12/2023,OID-451880,Warranty Void
CL-35484,6/22/2023,OID-494124,Warranty Void
CL-35485,9/27/2023,OID-494902,Warranty Void
CL-35486,9/6/2023,OID-515121,Warranty Void
CL-35494,10/15/2023,OID-387523,Warranty Void
CL-35495,7/5/2023,OID-388068,Warranty Void
CL-35499,7/9/2023,OID-450799,Warranty Void
CL-35500,5/23/2023,OID-453859,Warranty Void
CL-35501,9/24/2023,OID-454218,Paid Repaired
CL-35502,9/5/2023,OID-476746,Paid Repaired
CL-35503,9/19/2023,OID-495159,Warranty Void
CL-35507,12/29/2023,OID-387016,Paid Repaired
CL-35508,7/15/2023,OID-387293,Warranty Void
CL-35509,5/22/2023,OID-387775,Warranty Void
CL-35514,6/2/2023,OID-453706,Warranty Void
CL-35515,2/10/2023,OID-455603,Warranty Void
CL-35516,11/13/2023,OID-473700,Paid Repaired
CL-35517,7/16/2023,OID-474321,Warranty Void
CL-35518,3/27/2023,OID-475257,Warranty Void
CL-35519,8/2/2023,OID-476123,Warranty Void
CL-35520,2/22/2023,OID-518010,Warranty Void
CL-35523,8/20/2023,OID-387730,Warranty Void
CL-35524,11/15/2023,OID-388074,Paid Repaired
CL-35528,11/13/2023,OID-452346,Paid Repaired
CL-35529,5/30/2023,OID-452624,Warranty Void
CL-35530,9/27/2023,OID-454925,Paid Repaired
CL-35531,2/14/2023,OID-455573,Warranty Void
CL-35532,11/13/2023,OID-475545,Paid Repaired
CL-35533,7/7/2023,OID-494853,Warranty Void
CL-35534,11/30/2023,OID-517569,Paid Repaired
CL-35535,3/7/2023,OID-518588,Warranty Void
CL-35536,6/21/2023,OID-518589,Warranty Void
CL-35543,4/14/2023,OID-387823,Warranty Void
CL-35544,9/8/2023,OID-387925,Warranty Void
CL-35545,4/24/2023,OID-388235,Warranty Void
CL-35547,10/4/2023,OID-456022,Paid Repaired
CL-35548,12/14/2023,OID-450924,Warranty Void
CL-35549,10/13/2023,OID-474588,Paid Repaired
CL-35550,4/5/2023,OID-474625,Warranty Void
CL-35556,1/28/2024,OID-387176,Paid Repaired
CL-35557,5/24/2023,OID-387485,Warranty Void
CL-35558,9/8/2023,OID-387683,Warranty Void
CL-35559,8/26/2023,OID-387695,Warranty Void
CL-35560,6/8/2023,OID-388207,Warranty Void
CL-35566,3/23/2023,OID-455060,Warranty Void
CL-35567,12/4/2023,OID-494069,Paid Repaired
CL-35568,2/6/2024,OID-514561,Paid Repaired
CL-35569,10/24/2023,OID-515837,Warranty Void
CL-35570,5/13/2023,OID-518087,Warranty Void
CL-35576,2/23/2024,OID-387191,Paid Repaired
CL-35577,6/2/2023,OID-387811,Warranty Void
CL-35580,10/13/2023,OID-451878,Warranty Void
CL-35581,10/2/2023,OID-454719,Paid Repaired
CL-35582,11/5/2023,OID-473626,Paid Repaired
CL-35583,6/28/2023,OID-494225,Warranty Void
CL-35584,12/14/2023,OID-514176,Warranty Void
CL-35585,6/19/2023,OID-514372,Warranty Void
CL-35590,7/7/2023,OID-387091,Warranty Void
CL-35591,9/17/2023,OID-387164,Warranty Void
CL-35592,5/27/2023,OID-387487,Warranty Void
CL-35593,11/29/2023,OID-387856,Paid Repaired
CL-35594,8/10/2023,OID-387913,Warranty Void
CL-35599,12/6/2023,OID-454285,Paid Repaired
CL-35600,3/3/2023,OID-454798,Warranty Void
CL-35601,8/21/2023,OID-472181,Warranty Void
CL-35602,12/8/2023,OID-472889,Paid Repaired
CL-35603,10/11/2023,OID-493286,Warranty Void
CL-35608,8/22/2023,OID-387270,Warranty Void
CL-35609,2/19/2024,OID-387312,Paid Repaired
CL-35610,8/31/2023,OID-387318,Warranty Void
CL-35611,1/8/2024,OID-387369,Paid Repaired
CL-35612,1/12/2024,OID-387470,Paid Repaired
CL-35613,8/12/2023,OID-388284,Warranty Void
CL-35622,11/29/2023,OID-451911,Paid Repaired
CL-35623,2/25/2024,OID-471810,Paid Repaired
CL-35624,4/7/2023,OID-476491,Warranty Void
CL-35625,2/15/2024,OID-493212,Paid Repaired
CL-35626,7/6/2023,OID-516372,Warranty Void
CL-35630,11/30/2023,OID-387108,Warranty Void
CL-35631,10/1/2023,OID-387590,Warranty Void
CL-35633,6/12/2023,OID-388172,Warranty Void
CL-35634,10/8/2023,OID-388233,Paid Repaired
CL-35635,5/20/2023,OID-388306,Warranty Void
CL-35638,1/16/2024,OID-451292,Paid Repaired
CL-35639,10/10/2023,OID-451474,Warranty Void
CL-35640,7/18/2023,OID-455536,Warranty Void
CL-35641,8/4/2023,OID-472026,Warranty Void
CL-35656,7/14/2023,OID-452158,Warranty Void
CL-35657,9/28/2023,OID-493740,Warranty Void
CL-35670,9/15/2023,OID-455509,Paid Repaired
CL-35671,3/16/2023,OID-475940,Warranty Void
CL-35672,9/27/2023,OID-476907,Paid Repaired
CL-35673,1/6/2024,OID-493638,Paid Repaired
CL-35674,11/6/2023,OID-495666,Paid Repaired
CL-35684,1/16/2024,OID-451856,Paid Repaired
CL-35685,6/21/2023,OID-472977,Warranty Void
CL-35691,8/6/2023,OID-387053,Warranty Void
CL-35692,12/10/2023,OID-387555,Paid Repaired
CL-35693,12/29/2023,OID-387669,Paid Repaired
CL-35694,6/7/2023,OID-387721,Warranty Void
CL-35696,6/17/2023,OID-388214,Warranty Void
CL-35699,7/20/2023,OID-451580,Warranty Void
CL-35700,2/27/2023,OID-454857,Warranty Void
CL-35701,12/31/2023,OID-452058,Paid Repaired
CL-35702,6/25/2023,OID-452511,Warranty Void
CL-35703,10/1/2023,OID-455821,Paid Repaired
CL-35704,1/9/2024,OID-471722,Paid Repaired
CL-35705,7/23/2023,OID-473757,Warranty Void
CL-35706,2/13/2024,OID-493418,Paid Repaired
CL-35715,10/18/2023,OID-387229,Warranty Void
CL-35716,8/25/2023,OID-387261,Warranty Void
CL-35717,9/29/2023,OID-387513,Warranty Void
CL-35718,7/10/2023,OID-387706,Warranty Void
CL-35720,9/10/2023,OID-388181,Warranty Void
CL-35721,5/9/2023,OID-388299,Warranty Void
CL-35723,2/27/2024,OID-493083,Paid Repaired
CL-35724,8/30/2023,OID-513883,Warranty Void
CL-35731,8/16/2023,OID-387249,Warranty Void
CL-35732,8/1/2023,OID-387574,Warranty Void
CL-35733,9/20/2023,OID-387703,Warranty Void
CL-35734,12/29/2023,OID-387719,Paid Repaired
CL-35735,10/9/2023,OID-387738,Warranty Void
CL-35742,11/15/2023,OID-451675,Warranty Void
CL-35748,8/6/2023,OID-387184,Warranty Void
CL-35749,5/13/2023,OID-387914,Warranty Void
CL-35750,10/9/2023,OID-388201,Paid Repaired
CL-35757,1/23/2024,OID-451929,Paid Repaired
CL-35758,6/5/2023,OID-454263,Warranty Void
CL-35759,7/1/2023,OID-451401,Warranty Void
CL-35766,8/28/2023,OID-387352,Warranty Void
CL-35767,5/23/2023,OID-387639,Warranty Void
CL-35768,6/12/2023,OID-387830,Warranty Void
CL-35770,10/21/2023,OID-454922,Paid Repaired
CL-35771,4/17/2023,OID-455436,Warranty Void
CL-35772,8/14/2023,OID-475135,Warranty Void
CL-35774,1/5/2024,OID-387133,Paid Repaired
CL-35775,7/7/2023,OID-387181,Warranty Void
CL-35776,11/21/2023,OID-387515,Paid Repaired
CL-35777,9/13/2023,OID-387518,Warranty Void
CL-35778,10/4/2023,OID-387587,Warranty Void
CL-35779,12/8/2023,OID-387973,Paid Repaired
CL-35781,11/18/2023,OID-451090,Warranty Void
CL-35782,6/24/2023,OID-451473,Warranty Void
CL-35783,7/17/2023,OID-452722,Warranty Void
CL-35784,6/5/2023,OID-475755,Warranty Void
CL-35785,8/15/2023,OID-493811,Warranty Void
CL-35786,1/1/2024,OID-493931,Paid Repaired
CL-35787,8/23/2023,OID-514670,Warranty Void
CL-35788,8/5/2023,OID-516237,Warranty Void
CL-35789,8/10/2023,OID-516745,Warranty Void
CL-35800,6/29/2023,OID-387118,Warranty Void
CL-35801,1/1/2024,OID-387207,Paid Repaired
CL-35802,8/2/2023,OID-387231,Warranty Void
CL-35803,12/21/2023,OID-387320,Paid Repaired
CL-35804,12/24/2023,OID-387446,Paid Repaired
CL-35805,5/5/2023,OID-387631,Warranty Void
CL-35806,9/27/2023,OID-387833,Warranty Void
CL-35814,11/16/2023,OID-453510,Paid Repaired
CL-35815,12/4/2023,OID-471847,Warranty Void
CL-35816,4/14/2023,OID-517018,Warranty Void
CL-35817,9/4/2023,OID-519014,Paid Repaired
CL-35823,7/26/2023,OID-387447,Warranty Void
CL-35824,11/27/2023,OID-388249,Paid Repaired
CL-35831,6/8/2023,OID-476223,Warranty Void
CL-35832,8/25/2023,OID-476293,Paid Repaired
CL-35833,9/27/2023,OID-476669,Paid Repaired
CL-35834,7/27/2023,OID-493360,Warranty Void
CL-35835,8/15/2023,OID-497562,Paid Repaired
CL-35843,7/26/2023,OID-387537,Warranty Void
CL-35844,9/8/2023,OID-387613,Warranty Void
CL-35845,5/24/2023,OID-387679,Warranty Void
CL-35846,9/21/2023,OID-388106,Paid Repaired
CL-35847,4/23/2023,OID-388125,Warranty Void
CL-35848,5/6/2023,OID-388253,Warranty Void
CL-35854,4/15/2023,OID-456064,Warranty Void
CL-35855,10/21/2023,OID-514773,Warranty Void
CL-35856,12/3/2023,OID-515049,Paid Repaired
CL-35857,8/13/2023,OID-517685,Warranty Void
CL-35861,12/3/2023,OID-387042,Warranty Void
CL-35862,11/3/2023,OID-387086,Warranty Void
CL-35863,9/20/2023,OID-387124,Warranty Void
CL-35864,7/10/2023,OID-387712,Warranty Void
CL-35865,7/27/2023,OID-387780,Warranty Void
CL-35866,7/16/2023,OID-387901,Warranty Void
CL-35867,5/15/2023,OID-387989,Warranty Void
CL-35868,7/25/2023,OID-388028,Warranty Void
CL-35869,4/12/2023,OID-388159,Warranty Void
CL-35874,6/16/2023,OID-451419,Warranty Void
CL-35875,1/4/2024,OID-451856,Paid Repaired
CL-35876,8/17/2023,OID-454531,Warranty Void
CL-35880,10/15/2023,OID-387050,Warranty Void
CL-35884,8/28/2023,OID-494124,Warranty Void
CL-35885,7/21/2023,OID-515895,Warranty Void
CL-35886,7/6/2023,OID-516123,Warranty Void
CL-35893,12/25/2023,OID-387143,Paid Repaired
CL-35894,11/30/2023,OID-387271,Warranty Void
CL-35895,7/9/2023,OID-387405,Warranty Void
CL-35896,5/28/2023,OID-387817,Warranty Void
CL-35897,9/3/2023,OID-388033,Warranty Void
CL-35898,9/8/2023,OID-388152,Warranty Void
CL-35904,9/15/2023,OID-517092,Warranty Void
CL-35905,9/25/2023,OID-517920,Paid Repaired
CL-35910,2/27/2024,OID-387235,Paid Repaired
CL-35911,11/23/2023,OID-387290,Warranty Void
CL-35912,5/5/2023,OID-387686,Warranty Void
CL-35913,5/18/2023,OID-387751,Warranty Void
CL-35914,5/23/2023,OID-387857,Warranty Void
CL-35915,10/20/2023,OID-387903,Paid Repaired
CL-35916,6/20/2023,OID-387910,Warranty Void
CL-35917,7/27/2023,OID-387994,Warranty Void
CL-35922,10/20/2023,OID-451913,Warranty Void
CL-35923,11/30/2023,OID-472115,Warranty Void
CL-35924,7/24/2023,OID-473438,Warranty Void
CL-35925,5/11/2023,OID-518535,Warranty Void
CL-35938,1/8/2024,OID-387096,Paid Repaired
CL-35939,2/22/2024,OID-387156,Paid Repaired
CL-35940,12/21/2023,OID-387464,Paid Repaired
CL-35941,6/16/2023,OID-387881,Warranty Void
CL-35946,5/27/2023,OID-455051,Warranty Void
CL-35947,4/17/2023,OID-473991,Warranty Void
CL-35948,10/18/2023,OID-517734,Paid Repaired
CL-35954,9/28/2023,OID-387372,Warranty Void
CL-35955,12/7/2023,OID-387393,Paid Repaired
CL-35956,11/13/2023,OID-387414,Warranty Void
CL-35957,9/16/2023,OID-387493,Warranty Void
CL-35958,10/7/2023,OID-387742,Warranty Void
CL-35959,12/2/2023,OID-387794,Paid Repaired
